ACTION,RESOURCE_count,MGR_ID_count,ROLE_ROLLUP_1_count,ROLE_ROLLUP_2_count,ROLE_DEPTNAME_count,ROLE_TITLE_count,ROLE_FAMILY_DESC_count,ROLE_FAMILY_count,ROLE_CODE_count,RESOURCE_target,MGR_ID_target,ROLE_ROLLUP_1_target,ROLE_ROLLUP_2_target,ROLE_DEPTNAME_target,ROLE_TITLE_target,ROLE_FAMILY_DESC_target,ROLE_FAMILY_target,ROLE_CODE_target,RESOURCE_MGR_ID_target,RESOURCE_ROLE_DEPTNAME_target,RESOURCE_ROLE_FAMILY_DESC_target,RESOURCE_ROLE_CODE_target,RESOURCE_ROLE_TITLE_target,RESOURCE_ROLE_ROLLUP_2_target,MGR_ID_ROLE_FAMILY_DESC_target,MGR_ID_ROLE_TITLE_target,MGR_ID_ROLE_CODE_target,RESOURCE_ROLE_FAMILY_target
1,16,12,742,253,82,224,12,412,224,1.0,1.0,0.958904109589041,0.9359605911330049,1.0,0.9833333333333333,1.0,0.9825072886297376,0.9833333333333333,1.0,1.0,1.0,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,1.0
1,5,12,498,267,28,289,7,465,289,1.0,1.0,0.9562982005141388,0.964824120603015,1.0,0.9327731092436975,1.0,0.9526315789473684,0.9327731092436975,1.0,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,0.9421099209618847
1,839,20,721,721,296,197,324,449,197,0.9969834087481146,1.0,0.9622641509433962,0.9622641509433962,0.9254385964912281,1.0,0.9511278195488722,0.9400544959128065,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315
1,2,13,21407,3945,601,4649,6896,10980,4649,1.0,0.8,0.9488931721277962,0.9675262655205349,0.9839357429718876,0.9218665219750407,0.933624295326423,0.9417808219178082,0.9218665219750407,0.9421099209618847,1.0,0.9421099209618847,1.0,1.0,0.9421099209618847,0.8,0.75,0.75,1.0
1,17,1,184,184,50,806,530,2400,806,1.0,0.9421099209618847,0.9148936170212766,0.9148936170212766,0.9459459459459459,0.9719188767550702,0.9055690072639225,0.96340825927862,0.9719188767550702,0.9421099209618847,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847
1,1,19,21407,1665,81,4649,6896,10980,4649,0.9421099209618847,0.9166666666666666,0.9488931721277962,0.891972993248312,0.9672131147540983,0.9218665219750407,0.933624295326423,0.9417808219178082,0.9218665219750407,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9166666666666666,0.875,0.875,0.9421099209618847
1,4,6,21407,971,37,152,1,241,152,1.0,1.0,0.9490862381035792,0.9655172413793104,0.9615384615384616,0.8403361344537815,0.9421099209618847,0.8789473684210526,0.8403361344537815,0.9421099209618847,1.0,0.9421099209618847,1.0,1.0,1.0,0.9421099209618847,1.0,1.0,1.0
1,3,10,21407,3945,159,196,30,10980,196,1.0,1.0,0.9494152046783626,0.967316153362665,0.8769230769230769,0.9746835443037974,1.0,0.9415324882950782,0.9746835443037974,0.9421099209618847,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,0.9421099209618847
1,16,23,21407,1295,267,4649,6896,10980,4649,1.0,1.0,0.9490862381035792,0.9649952696310312,0.9820627802690582,0.9184339314845025,0.9313116550968213,0.9421383647798742,0.9184339314845025,0.9421099209618847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,4,8,21407,4424,300,216,95,2690,216,1.0,1.0,0.9488931721277962,0.9550847457627119,0.9517543859649122,1.0,0.8472222222222222,0.9710211591536339,1.0,0.9421099209618847,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,1.0
1,26,25,21407,4424,366,3583,1244,10980,3583,0.9545454545454546,1.0,0.9490862381035792,0.9561674627704412,0.9746031746031746,0.968148407420371,0.956,0.9421383647798742,0.968148407420371,1.0,1.0,0.9421099209618847,1.0,1.0,1.0,1.0,1.0,1.0,0.9375
1,1,26,21407,4424,525,566,665,1287,566,0.9421099209618847,1.0,0.9494152046783626,0.9592360319270239,0.9619047619047619,0.9265033407572383,0.9332096474953617,0.952288218111003,0.9265033407572383,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,0.9421099209618847
1,236,55,21407,4424,140,4649,6896,10980,4649,0.9740932642487047,1.0,0.9488931721277962,0.9550847457627119,0.9074074074074074,0.9218665219750407,0.933624295326423,0.9417808219178082,0.9218665219750407,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,839,47,21407,1665,136,274,6896,10980,274,0.9969834087481146,1.0,0.9488931721277962,0.891972993248312,0.9908256880733946,0.9571428571428572,0.933624295326423,0.9417808219178082,0.9571428571428572,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,7,21,498,267,60,274,12,10980,274,1.0,0.8,0.9562982005141388,0.964824120603015,0.9347826086956522,0.9534883720930233,1.0,0.9415324882950782,0.9534883720930233,1.0,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,1.0
1,6,10,21407,1665,84,3583,6896,10980,3583,1.0,1.0,0.9495538578176941,0.8895612708018155,0.8059701492537313,0.9673455056179775,0.9350838803792852,0.9430949937279052,0.9673455056179775,0.9421099209618847,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,1.0
1,8,4,56,21,13,384,2,2400,384,1.0,1.0,0.9069767441860465,0.8333333333333334,1.0,0.9528619528619529,0.9421099209618847,0.959601259181532,0.9528619528619529,1.0,1.0,0.9421099209618847,1.0,1.0,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0
1,1,1,94,94,546,1043,1,2636,1043,0.9421099209618847,0.9421099209618847,0.9857142857142858,0.9857142857142858,0.9228971962616822,0.9182692307692307,0.9421099209618847,0.9055155875299761,0.9182692307692307,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847
1,11,23,21407,4424,157,63,8,2690,63,1.0,0.875,0.9494152046783626,0.9592360319270239,0.967741935483871,0.8913043478260869,1.0,0.9711174242424242,0.8913043478260869,0.9421099209618847,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,0.875,0.875,1.0
1,167,28,21407,3945,543,473,160,2690,473,0.9846153846153847,1.0,0.9495538578176941,0.9701776649746193,0.9817351598173516,0.9408602150537635,0.9758064516129032,0.9752633989922126,0.9408602150537635,0.9421099209618847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,3,8,21407,4424,183,3583,6896,10980,3583,1.0,1.0,0.9490862381035792,0.9561674627704412,0.9197080291970803,0.968148407420371,0.9313116550968213,0.9421383647798742,0.968148407420371,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,0.9421099209618847
1,23,4,742,253,103,91,21,689,91,0.9411764705882353,1.0,0.9632224168126094,0.9322916666666666,0.9302325581395349,0.922077922077922,1.0,0.9414893617021277,0.922077922077922,0.9421099209618847,1.0,0.9421099209618847,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,84,9,21407,4424,75,172,9,2690,172,0.9846153846153847,1.0,0.9494152046783626,0.9592360319270239,0.9454545454545454,1.0,1.0,0.9711174242424242,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,1.0,1.0,0.9767441860465116
1,1,25,21407,3945,63,774,36,2400,774,0.9421099209618847,1.0,0.9488931721277962,0.9675262655205349,0.9777777777777777,0.9734660033167496,0.9642857142857143,0.959601259181532,0.9734660033167496,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,0.9421099209618847
1,30,16,282,209,659,394,10,1318,394,0.9523809523809523,1.0,0.9170305676855895,0.9166666666666666,0.8558052434456929,0.910828025477707,1.0,0.8611632270168855,0.910828025477707,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,0.9421099209618847
1,1,10,149,149,296,175,133,689,175,0.9421099209618847,0.8571428571428571,0.9166666666666666,0.9166666666666666,0.9586776859504132,0.9448275862068966,0.9814814814814815,0.9414893617021277,0.9448275862068966,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.75,0.75,0.75,0.9421099209618847
1,127,6,269,83,546,1043,161,2636,1043,0.9042553191489362,1.0,0.9409090909090909,0.9545454545454546,0.9228971962616822,0.9182692307692307,0.8455284552845529,0.9055155875299761,0.9182692307692307,0.9421099209618847,0.8888888888888888,0.8,0.896551724137931,0.896551724137931,1.0,1.0,1.0,1.0,0.9113924050632911
1,32,44,21407,2641,211,135,34,941,135,1.0,0.9714285714285714,0.9495538578176941,0.9553361542078044,0.9939393939393939,0.9906542056074766,0.96,0.9635627530364372,0.9906542056074766,1.0,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0
1,220,34,21407,2547,115,73,31,783,73,0.8813559322033898,1.0,0.9495538578176941,0.9557086614173228,0.963855421686747,0.9322033898305084,1.0,0.9289176090468497,0.9322033898305084,0.9421099209618847,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,1.0
1,91,9,276,138,597,1043,161,2636,1043,0.8888888888888888,0.8571428571428571,0.9321266968325792,0.8828828828828829,0.9042769857433809,0.9281437125748503,0.8805970149253731,0.9095571095571096,0.9281437125748503,0.9421099209618847,1.0,1.0,1.0,1.0,0.9421099209618847,1.0,1.0,1.0,0.8775510204081632
0,47,13,21407,4424,109,337,11,783,337,0.918918918918919,1.0,0.9491624350668301,0.9553596815467729,0.8571428571428571,0.9239543726235742,1.0,0.9363057324840764,0.9239543726235742,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,1.0
1,299,44,21407,4424,501,1772,29,10980,1772,0.9344262295081968,0.8378378378378378,0.9488931721277962,0.9550847457627119,0.972568578553616,0.9279151943462898,0.9565217391304348,0.9417808219178082,0.9279151943462898,0.5,1.0,0.9421099209618847,0.7391304347826086,0.7391304347826086,0.9111111111111111,0.9,0.9,0.9,0.9252873563218391
1,12,47,21407,2641,138,566,5,1287,566,1.0,0.85,0.9495538578176941,0.9553361542078044,0.9158878504672897,0.9128440366972477,1.0,0.9493041749502982,0.9128440366972477,1.0,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,0.9421099209618847
1,236,9,21407,1665,33,566,665,1287,566,0.9739583333333334,1.0,0.9494152046783626,0.8844146159582401,1.0,0.9265033407572383,0.9332096474953617,0.952288218111003,0.9265033407572383,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,0.875
1,295,6,21407,3945,54,34,12,493,34,0.9506172839506173,1.0,0.9488931721277962,0.9675262655205349,1.0,1.0,1.0,0.9505208333333334,1.0,0.9421099209618847,1.0,0.9421099209618847,1.0,1.0,0.948051948051948,1.0,1.0,1.0,1.0
1,2,10,21407,1295,102,1772,1244,10980,1772,0.9421099209618847,0.8,0.9491624350668301,0.9652173913043478,0.8441558441558441,0.9247693399574166,0.9566094853683148,0.9431882101473732,0.9247693399574166,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9421099209618847
1,7,32,21407,4424,45,54,116,783,54,1.0,1.0,0.9488931721277962,0.9550847457627119,0.9696969696969697,1.0,1.0,0.967373572593801,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0
1,2,62,21407,3945,190,289,246,465,289,1.0,1.0,0.9491624350668301,0.9699747155499368,0.9866666666666667,0.9079497907949791,0.8905472636815921,0.9376693766937669,0.9079497907949791,1.0,0.9421099209618847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,34,8,234,151,1135,1256,333,2636,1256,1.0,0.8571428571428571,0.9689119170984456,0.9769230769230769,0.9366666666666666,0.889564336372847,0.9556451612903226,0.9055155875299761,0.889564336372847,0.9421099209618847,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
1,13,4,21407,971,128,47,3,128,47,1.0,0.5,0.9488931721277962,0.9657794676806084,0.9904761904761905,1.0,1.0,0.898989898989899,1.0,0.9421099209618847,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,0.9421099209618847
1,1,5,21407,1665,56,467,219,892,467,0.9421099209618847,1.0,0.9491624350668301,0.8935532233883059,0.9210526315789473,0.9206349206349206,0.8848484848484849,0.938288920056101,0.9206349206349206,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,0.9421099209618847
1,1,57,21407,1796,415,3583,6896,10980,3583,0.9421099209618847,0.7111111111111111,0.9490862381035792,0.9108367626886146,0.9287925696594427,0.968148407420371,0.9313116550968213,0.9421383647798742,0.968148407420371,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9375,0.625,0.625,0.9421099209618847
1,65,47,21407,1665,136,3583,66,10980,3583,0.9622641509433962,0.9705882352941176,0.9495538578176941,0.8895612708018155,0.9811320754716981,0.9673455056179775,1.0,0.9430949937279052,0.9673455056179775,1.0,1.0,0.9421099209618847,1.0,1.0,0.9473684210526315,1.0,1.0,1.0,0.9333333333333333
1,409,18,21407,1567,210,274,199,10980,274,0.9607250755287009,1.0,0.9488931721277962,0.9503257328990228,0.9875776397515528,0.9571428571428572,0.987012987012987,0.9417808219178082,0.9571428571428572,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9692307692307692
0,4,2,295,93,185,1043,1,2636,1043,1.0,1.0,0.9346938775510204,0.935064935064935,0.87248322147651,0.9281437125748503,0.9421099209618847,0.9095571095571096,0.9281437125748503,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0
1,24,45,21407,4424,525,1772,6896,10980,1772,1.0,0.9117647058823529,0.9491624350668301,0.9553596815467729,0.9620853080568721,0.9247693399574166,0.9349376114081996,0.9431882101473732,0.9247693399574166,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,0.9421099209618847,0.8636363636363636,0.75,0.75,1.0
1,54,47,21407,2641,138,288,16,783,288,0.9736842105263158,0.8611111111111112,0.9494152046783626,0.9548479087452472,0.8899082568807339,0.9823008849557522,0.5833333333333334,0.9684044233807267,0.9823008849557522,1.0,1.0,0.9421099209618847,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0
1,3,5,21407,971,124,4649,6896,10980,4649,1.0,1.0,0.9490862381035792,0.9655172413793104,0.989010989010989,0.9184339314845025,0.9313116550968213,0.9421383647798742,0.9184339314845025,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,1.0,0.9421099209618847,0.9421099209618847,1.0
1,99,4,74,73,763,1256,351,2636,1256,0.8780487804878049,1.0,0.9482758620689655,0.9482758620689655,0.9183006535947712,0.8978174603174603,0.8934707903780069,0.9132093466857415,0.8978174603174603,0.9421099209618847,0.9696969696969697,1.0,0.8928571428571429,0.8928571428571429,0.9421099209618847,0.9421099209618847,1.0,1.0,0.9014084507042254
1,14,5,400,67,431,165,670,2400,165,1.0,1.0,0.9674267100977199,1.0,0.9887323943661972,0.9769230769230769,0.9707495429616088,0.9593830334190231,0.9769230769230769,0.9421099209618847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,137,3,721,721,79,4649,6896,10980,4649,0.981651376146789,1.0,0.9622641509433962,0.9622641509433962,1.0,0.9218665219750407,0.933624295326423,0.9417808219178082,0.9218665219750407,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,1.0,0.9421099209618847,0.9421099209618847,0.9821428571428571
1,62,15,21407,397,115,21,12,98,21,0.9787234042553191,1.0,0.9491624350668301,0.9316770186335404,0.9777777777777777,1.0,1.0,0.9866666666666667,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,0.9421099209618847
1,48,7,269,83,597,1043,22,2636,1043,0.9032258064516129,0.6666666666666666,0.9345794392523364,0.9295774647887324,0.9118279569892473,0.9290865384615384,0.8235294117647058,0.9068532818532818,0.9290865384615384,0.9421099209618847,1.0,0.9421099209618847,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
1,6,21,184,184,48,566,25,1287,566,1.0,0.5882352941176471,0.9324324324324325,0.9324324324324325,0.8205128205128205,0.9141630901287554,0.7272727272727273,0.9465500485908649,0.9141630901287554,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,0.6,0.8571428571428571,0.8571428571428571,0.9421099209618847
1,1,5,21407,2547,73,342,211,1294,342,0.9421099209618847,1.0,0.9490862381035792,0.9586817511067388,0.9838709677419355,0.9014598540145985,0.8466257668711656,0.9523346303501945,0.9014598540145985,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,0.9421099209618847
0,3,15,21407,1567,305,1772,6896,10980,1772,1.0,1.0,0.9495538578176941,0.9517022961203484,0.9233870967741935,0.9316770186335404,0.9350838803792852,0.9430949937279052,0.9316770186335404,0.9421099209618847,1.0,1.0,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,1.0
1,239,10,21407,4424,300,116,93,493,116,0.9896907216494846,1.0,0.9490862381035792,0.9561674627704412,0.963265306122449,0.9662921348314607,0.987012987012987,0.9516539440203562,0.9662921348314607,0.9421099209618847,1.0,1.0,1.0,1.0,0.975,1.0,1.0,1.0,1.0
0,79,15,275,257,284,199,65,1318,199,0.9482758620689655,0.3,0.7363636363636363,0.7233009708737864,0.8376068376068376,0.7831325301204819,0.5769230769230769,0.8623676612127045,0.7831325301204819,0.9421099209618847,0.8888888888888888,0.0,0.5,0.5,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.9423076923076923
1,65,1,112,185,24,329,3,1318,329,0.9622641509433962,0.9421099209618847,0.8494623655913979,0.8910256410256411,0.47058823529411764,0.828125,0.0,0.8665395614871306,0.828125,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0
1,62,6,498,267,251,43,19,150,43,0.9607843137254902,1.0,0.948780487804878,0.9641255605381166,0.8731707317073171,1.0,1.0,0.9761904761904762,1.0,0.9421099209618847,1.0,0.9421099209618847,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.875
1,88,20,21407,2641,195,3583,6896,10980,3583,0.9746835443037974,0.8,0.9490862381035792,0.9570552147239264,0.8986486486486487,0.968148407420371,0.9313116550968213,0.9421383647798742,0.968148407420371,0.9421099209618847,1.0,0.9310344827586207,1.0,1.0,0.9838709677419355,0.7692307692307693,1.0,1.0,0.9459459459459459
1,36,8,21407,3945,543,14,34,2690,14,1.0,1.0,0.9491624350668301,0.9699747155499368,0.9764705882352941,1.0,1.0,0.9746121297602257,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,1.0
1,17,5,129,129,763,806,11,2400,806,0.7777777777777778,1.0,0.8387096774193549,0.8387096774193549,0.9181969949916527,0.968944099378882,0.8,0.9593830334190231,0.968944099378882,1.0,0.7142857142857143,0.5,0.8,0.8,0.7777777777777778,1.0,1.0,1.0,0.8
1,9,35,21407,1295,45,1772,1244,10980,1772,0.8571428571428571,0.9666666666666667,0.9491624350668301,0.9652173913043478,0.9736842105263158,0.9247693399574166,0.9566094853683148,0.9431882101473732,0.9247693399574166,1.0,1.0,1.0,0.9421099209618847,0.9421099209618847,1.0,1.0,0.9230769230769231,0.9230769230769231,1.0
1,21,35,21407,2547,230,4649,282,10980,4649,1.0,1.0,0.9491624350668301,0.9574888779041029,0.9623655913978495,0.9217714134181915,0.9434782608695652,0.9431882101473732,0.9217714134181915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,167,27,21407,4424,129,467,95,892,467,0.9782608695652174,1.0,0.9488931721277962,0.9550847457627119,1.0,0.9220430107526881,0.8472222222222222,0.9423347398030942,0.9220430107526881,1.0,1.0,1.0,1.0,1.0,0.9705882352941176,1.0,1.0,1.0,1.0
1,4,9,39,39,1135,1043,79,2636,1043,1.0,1.0,1.0,1.0,0.9388412017167382,0.9281437125748503,0.8412698412698413,0.9095571095571096,0.9281437125748503,0.9421099209618847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,3,5,21407,1665,54,7,5,1318,7,1.0,1.0,0.9491624350668301,0.8935532233883059,1.0,1.0,1.0,0.8600191754554171,1.0,0.9421099209618847,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,0.9421099209618847
1,6,1,70,70,1,384,2,2400,384,1.0,0.9421099209618847,0.9333333333333333,0.9333333333333333,0.9421099209618847,0.9536423841059603,1.0,0.9573804573804574,0.9536423841059603,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0
1,2,29,21407,1567,96,40,15,10980,40,0.9421099209618847,0.95,0.9490862381035792,0.9476228847703465,0.9726027397260274,1.0,1.0,0.9421383647798742,1.0,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,0.9421099209618847
1,27,4,105,105,546,806,670,2400,806,0.9473684210526315,0.5,0.9397590361445783,0.9397590361445783,0.9341176470588235,0.967032967032967,0.9686888454011742,0.9560669456066946,0.967032967032967,0.9421099209618847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,404,29,21407,971,197,4649,6896,10980,4649,0.9873817034700315,1.0,0.9490862381035792,0.9655172413793104,0.975,0.9184339314845025,0.9313116550968213,0.9421383647798742,0.9184339314845025,0.9421099209618847,1.0,0.9672131147540983,0.9622641509433962,0.9622641509433962,1.0,1.0,1.0,1.0,0.9711538461538461
1,163,44,21407,2547,154,224,11,412,224,0.9485294117647058,1.0,0.9491624350668301,0.9574888779041029,0.9747899159663865,0.9833333333333333,1.0,0.9813664596273292,0.9833333333333333,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,0.9421099209618847,1.0,1.0,1.0,1.0,0.9421099209618847
1,10,39,21407,3945,183,3583,1244,10980,3583,0.8888888888888888,1.0,0.9491624350668301,0.9699747155499368,0.9795918367346939,0.9696865311746469,0.9566094853683148,0.9431882101473732,0.9696865311746469,1.0,1.0,0.9421099209618847,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571
