ACTION,RESOURCE_count,RESOURCE_target,MGR_ID_count,MGR_ID_target,ROLE_ROLLUP_1_count,ROLE_ROLLUP_1_target,ROLE_ROLLUP_2_count,ROLE_ROLLUP_2_target,ROLE_DEPTNAME_count,ROLE_DEPTNAME_target,ROLE_TITLE_count,ROLE_TITLE_target,ROLE_FAMILY_DESC_count,ROLE_FAMILY_DESC_target,ROLE_FAMILY_count,ROLE_FAMILY_target,ROLE_CODE_count,ROLE_CODE_target
1,236,0.9773215415025157,55,0.9910938339941361,21407,0.9492188961670458,4424,0.9561166213824128,140,0.9228073280641257,4649,0.9204595619681517,6896,0.9334522298305269,10980,0.9423495085723039,4649,0.9204595619681517
1,839,0.9957845691514946,47,0.972299986133664,21407,0.9492188961670458,1665,0.8892066263938023,136,0.9823362959562936,274,0.9592292225690804,6896,0.9334522298305269,10980,0.9423495085723039,274,0.9592292225690804
1,7,0.9659470123305203,21,0.8845515874070595,498,0.9516163370268087,267,0.9654191307206456,60,0.9488728458516977,274,0.9592292225690804,12,0.9736863277099475,10980,0.9423495085723039,274,0.9592292225690804
1,6,0.9638187006011779,10,0.9710549604809422,21407,0.9492188961670458,1665,0.8892066263938023,84,0.8236287149959451,3583,0.9675538823294235,6896,0.9334522298305269,10980,0.9423495085723039,3583,0.9675538823294235
1,8,0.9678388449788247,4,0.9586499435442033,56,0.9003196849942249,21,0.8522935228909305,13,0.9748304004182107,384,0.9528454294660377,2,0.9517582674682372,2400,0.9590958917882235,384,0.9528454294660377
1,1,0.9473726554198951,1,0.9473726554198951,94,0.9655874924001812,94,0.9655874924001812,546,0.9234192431827678,1043,0.9253761625922307,1,0.9473726554198951,2636,0.9079444819386314,1043,0.9253761625922307
1,11,0.9724332956961355,23,0.8612454305945104,21407,0.9492188961670458,4424,0.9561166213824128,157,0.9606053844887357,63,0.8824808110906691,8,0.9678388449788247,2690,0.9723781848924513,63,0.8824808110906691
1,167,0.9797802215232704,28,0.9847657686741801,21407,0.9492188961670458,3945,0.9690065990416229,543,0.9772533439595278,473,0.9408304331462087,160,0.9730652894683463,2690,0.9723781848924513,473,0.9408304331462087
1,3,0.9554691699706805,8,0.9678388449788247,21407,0.9492188961670458,4424,0.9561166213824128,183,0.9296430010861081,3583,0.9675538823294235,6896,0.9334522298305269,10980,0.9423495085723039,3583,0.9675538823294235
1,23,0.9521545215036014,4,0.9586499435442033,742,0.9619961425659825,253,0.9407646357780185,103,0.9417796390231756,91,0.9348623684120678,21,0.9813257809554466,689,0.9462390546632602,91,0.9348623684120678
1,84,0.9725648852087111,9,0.9695315373483603,21407,0.9492188961670458,4424,0.9561166213824128,75,0.9578952848190452,172,0.9913247209319718,9,0.9695315373483603,2690,0.9723781848924513,172,0.9913247209319718
1,1,0.9473726554198951,25,0.9834599774176813,21407,0.9492188961670458,3945,0.9690065990416229,63,0.9783712220495732,774,0.9699248714408404,36,0.9656760697743227,2400,0.9590958917882235,774,0.9699248714408404
1,30,0.9605274802404711,16,0.9777345849853402,282,0.9226749972932152,209,0.9197310466192642,659,0.8661002977722255,394,0.9144086614099476,10,0.9710549604809422,1318,0.8632689000072431,394,0.9144086614099476
1,1,0.9473726554198951,10,0.9210549604809423,149,0.9271767245887979,149,0.9271767245887979,296,0.9588924810771857,175,0.9536275632952371,133,0.9819657287385934,689,0.9462390546632602,175,0.9536275632952371
1,127,0.9081832059096266,6,0.9638187006011779,269,0.9405774165219313,83,0.9400118194582672,546,0.9234192431827678,1043,0.9253761625922307,161,0.8796555509334436,2636,0.9079444819386314,1043,0.9253761625922307
1,32,0.9862166478480677,44,0.9707610964744231,21407,0.9492188961670458,2641,0.9545156918934812,211,0.9928556525322121,135,0.9891110290318542,34,0.964115891127701,941,0.9657424807672123,135,0.9891110290318542
1,220,0.9018308661287776,34,0.9868431638549737,21407,0.9492188961670458,2547,0.9571455217871015,115,0.9633687936769507,73,0.9448325205978174,31,0.985880468527289,783,0.9336962159011587,73,0.9448325205978174
1,91,0.8853574179170183,9,0.9168999584009918,276,0.9315423049287371,138,0.8812236433082355,597,0.9067892902959125,1043,0.9253761625922307,161,0.8796555509334436,2636,0.9079444819386314,1043,0.9253761625922307
0,47,0.9196684071862955,13,0.9313521395486454,21407,0.9492188961670458,4424,0.9561166213824128,109,0.8522781446186457,337,0.923403744119939,11,0.9248142480770879,783,0.9336962159011587,337,0.923403744119939
1,299,0.9463465993838797,44,0.8596499853633119,21407,0.9492188961670458,4424,0.9561166213824128,501,0.973426808629391,1772,0.9295292363690342,29,0.9338743387081755,10980,0.9423495085723039,1772,0.9295292363690342
1,12,0.9736863277099475,47,0.8670368282389271,21407,0.9492188961670458,2641,0.9545156918934812,138,0.8879804000649922,566,0.915661630572255,5,0.9614066139745898,1287,0.9478959901384879,566,0.915661630572255
1,236,0.9773215415025157,9,0.9695315373483603,21407,0.9492188961670458,1665,0.8892066263938023,33,0.9865371909213685,566,0.915661630572255,665,0.9250682951253613,1287,0.9478959901384879,566,0.915661630572255
1,295,0.9456429482282585,6,0.9638187006011779,21407,0.9492188961670458,3945,0.9690065990416229,54,0.9909546751502945,34,0.9868431638549737,12,0.9736863277099475,493,0.9511353861026219,34,0.9868431638549737
1,2,0.9517582674682372,10,0.9210549604809423,21407,0.9492188961670458,1295,0.9643073557161831,102,0.8519741000858826,1772,0.9295292363690342,1244,0.9556787075036833,10980,0.9423495085723039,1772,0.9295292363690342
1,7,0.9071234829187557,32,0.9862166478480677,21407,0.9492188961670458,4424,0.9561166213824128,45,0.9712927129021608,54,0.9909546751502945,116,0.9954055492826892,783,0.9702662032908183,54,0.9909546751502945
1,2,0.9517582674682372,62,0.9919597112447062,21407,0.9492188961670458,3945,0.9690065990416229,190,0.9871054960480943,289,0.9144518368214677,246,0.9000824187875737,465,0.9419391562307765,289,0.9144518368214677
1,34,0.9868431638549737,8,0.9122832894232692,234,0.9607422098754871,151,0.9715596224199929,1135,0.937485676165606,1256,0.8897481036410891,333,0.9545804641679849,2636,0.9079444819386314,1256,0.8897481036410891
1,13,0.9748304004182107,4,0.8872213721156319,21407,0.9492188961670458,971,0.967809479316635,128,0.9885586899247744,47,0.9898438457827867,3,0.9554691699706805,128,0.8943557913740496,47,0.9898438457827867
1,1,0.9473726554198951,5,0.9614066139745898,21407,0.9492188961670458,1665,0.8892066263938023,56,0.9154712001457401,467,0.9233146733954273,219,0.892668555500519,892,0.9428171831592227,467,0.9233146733954273
1,1,0.9473726554198951,57,0.7525537195465499,21407,0.9492188961670458,1796,0.9127470095291356,415,0.9327555275520443,3583,0.9675538823294235,6896,0.9334522298305269,10980,0.9423495085723039,3583,0.9675538823294235
1,65,0.9656146561282513,47,0.972299986133664,21407,0.9492188961670458,1665,0.8892066263938023,136,0.9823362959562936,3583,0.9675538823294235,66,0.9923828843370901,10980,0.9423495085723039,3583,0.9675538823294235
1,409,0.9532723131494483,18,0.9793249717721016,21407,0.9492188961670458,1567,0.9501719081861882,210,0.9837322691346312,274,0.9592292225690804,199,0.982876072773296,10980,0.9423495085723039,274,0.9592292225690804
0,4,0.8872213721156319,2,0.8684249341349038,295,0.9259708170807175,93,0.936127176792416,185,0.8790825600493275,1043,0.9253761625922307,1,0.8564635645108042,2636,0.9079444819386314,1043,0.9253761625922307
1,24,0.9535617414593778,45,0.9349290765385244,21407,0.9492188961670458,4424,0.9561166213824128,525,0.963403923756297,1772,0.9295292363690342,6896,0.9334522298305269,10980,0.9423495085723039,1772,0.9295292363690342
1,54,0.9440796751502945,47,0.8670368282389271,21407,0.9492188961670458,2641,0.9545156918934812,138,0.8879804000649922,288,0.9812788564081169,16,0.708503815754571,783,0.9702662032908183,288,0.9812788564081169
1,3,0.9554691699706805,5,0.8947399473079231,21407,0.9492188961670458,971,0.967809479316635,124,0.9807544717135736,4649,0.9204595619681517,6896,0.9334522298305269,10980,0.9423495085723039,4649,0.9204595619681517
1,99,0.8937715523818243,4,0.9586499435442033,74,0.9335845144002244,73,0.932784327826733,763,0.917750451758886,1256,0.8897481036410891,351,0.8903631557053153,2636,0.9079444819386314,1256,0.8897481036410891
1,14,0.9758791337341185,5,0.9614066139745898,400,0.9620026809990703,67,0.9924818079171278,431,0.980546710225893,165,0.9681205669121078,670,0.9682663223670867,2400,0.9590958917882235,165,0.9681205669121078
1,137,0.9756537361198562,3,0.9554691699706805,721,0.9636403545959219,721,0.9636403545959219,79,0.9822595416811106,4649,0.9204595619681517,6896,0.9334522298305269,10980,0.9423495085723039,4649,0.9204595619681517
1,62,0.9780708223558173,15,0.9768439683847538,21407,0.9492188961670458,397,0.9273245680826016,115,0.9793687936769507,21,0.9813257809554466,12,0.9736863277099475,98,0.9853805482372116,21,0.9813257809554466
1,48,0.9038120553382559,7,0.848299953506991,269,0.9405774165219313,83,0.9400118194582672,597,0.9067892902959125,1043,0.9253761625922307,22,0.8881593503005889,2636,0.9079444819386314,1043,0.9253761625922307
1,6,0.9638187006011779,21,0.6910032003102853,184,0.9196963876784477,184,0.9196963876784477,48,0.8348465380968766,566,0.915661630572255,25,0.7834599774176813,1287,0.9478959901384879,566,0.915661630572255
1,1,0.9473726554198951,5,0.9614066139745898,21407,0.9492188961670458,2547,0.9571455217871015,73,0.9809770989110704,342,0.8960826682091444,211,0.8435343855638863,1294,0.9520100454061494,342,0.8960826682091444
0,3,0.8785460930476036,15,0.8968439683847538,21407,0.9492188961670458,1567,0.9501719081861882,305,0.9156225371733931,1772,0.9295292363690342,6896,0.9334522298305269,10980,0.9423495085723039,1772,0.9295292363690342
1,239,0.9856269044563006,10,0.9210549604809423,21407,0.9492188961670458,4424,0.9561166213824128,300,0.9561970942245769,116,0.9636595175366575,93,0.9749621282487266,493,0.9511353861026219,116,0.9636595175366575
0,79,0.9485516765125713,15,0.5768439683847538,275,0.7418284182793644,257,0.728168910897449,284,0.8381670041143499,199,0.7771344459790376,65,0.6056146561282513,1318,0.8632689000072431,199,0.7771344459790376
1,65,0.9656146561282513,1,0.9473726554198951,112,0.8723040918821217,185,0.899595380562148,24,0.6300323296946719,329,0.8419501451611175,3,0.8785460930476036,1318,0.8632689000072431,329,0.8419501451611175
1,62,0.9641819334669284,6,0.9638187006011779,498,0.9516163370268087,267,0.9654191307206456,251,0.8828394605732524,43,0.989077343577714,19,0.9800379037799601,150,0.9776318700601179,43,0.989077343577714
1,88,0.9736846858124372,20,0.8473699736539615,21407,0.9492188961670458,2641,0.9545156918934812,195,0.9044931668761895,3583,0.9675538823294235,6896,0.9334522298305269,10980,0.9423495085723039,3583,0.9675538823294235
1,36,0.9656760697743227,8,0.9678388449788247,21407,0.9492188961670458,3945,0.9690065990416229,543,0.9772533439595278,14,0.9758791337341185,34,0.9868431638549737,2690,0.9723781848924513,14,0.9758791337341185
1,17,0.830411081837735,5,0.9614066139745898,129,0.8447561094217183,129,0.8447561094217183,763,0.917750451758886,806,0.9674278176588467,11,0.8771952004580402,2400,0.9590958917882235,806,0.9674278176588467
1,9,0.9168999584009918,35,0.9649133157693076,21407,0.9492188961670458,1295,0.9643073557161831,45,0.9712927129021608,1772,0.9295292363690342,1244,0.9556787075036833,10980,0.9423495085723039,1772,0.9295292363690342
1,21,0.9168096519231885,35,0.9871355379915299,21407,0.9492188961670458,2547,0.9571455217871015,230,0.9475879133734119,4649,0.9204595619681517,282,0.9363736274302015,10980,0.9423495085723039,4649,0.9204595619681517
1,167,0.9797802215232704,27,0.9843540326924012,21407,0.9492188961670458,4424,0.9561166213824128,129,0.9958352461123658,467,0.9233146733954273,95,0.8706771353297033,892,0.9428171831592227,467,0.9233146733954273
1,4,0.9586499435442033,9,0.9695315373483603,39,0.9881856981554866,39,0.9881856981554866,1135,0.937485676165606,1043,0.9253761625922307,79,0.8474280810069533,2636,0.9079444819386314,1043,0.9253761625922307
1,3,0.9554691699706805,5,0.9614066139745898,21407,0.9492188961670458,1665,0.8892066263938023,54,0.9909546751502945,7,0.9659470123305203,5,0.9614066139745898,1318,0.8632689000072431,7,0.9659470123305203
1,6,0.9638187006011779,1,0.9473726554198951,70,0.9427637401202356,70,0.9427637401202356,1,0.9473726554198951,384,0.9528454294660377,2,0.9517582674682372,2400,0.9590958917882235,384,0.9528454294660377
1,2,0.9517582674682372,29,0.9595153643492011,21407,0.9492188961670458,1567,0.9501719081861882,96,0.9756707472605551,40,0.9884219841923769,15,0.9768439683847538,10980,0.9423495085723039,40,0.9884219841923769
1,27,0.9573270056653742,4,0.8872213721156319,105,0.9427921670401639,105,0.9427921670401639,546,0.9234192431827678,806,0.9674278176588467,670,0.9682663223670867,2400,0.9590958917882235,806,0.9674278176588467
1,404,0.9841089352889344,29,0.9851563899902268,21407,0.9492188961670458,971,0.967809479316635,197,0.9730487884522651,4649,0.9204595619681517,6896,0.9334522298305269,10980,0.9423495085723039,4649,0.9204595619681517
1,163,0.9388502844486639,44,0.9892796149929416,21407,0.9492188961670458,2547,0.9571455217871015,154,0.978177434204993,224,0.9847055521778584,11,0.9724332956961355,412,0.9844101877005186,224,0.9847055521778584
1,10,0.9210549604809423,39,0.9881856981554866,21407,0.9492188961670458,3945,0.9690065990416229,183,0.9710937782881807,3583,0.9675538823294235,1244,0.9556787075036833,10980,0.9423495085723039,3583,0.9675538823294235
1,8,0.9678388449788247,7,0.9071234829187557,721,0.9636403545959219,721,0.9636403545959219,296,0.9392846379399308,196,0.9777723262602858,199,0.982876072773296,10980,0.9423495085723039,196,0.9777723262602858
1,404,0.9841089352889344,33,0.893513935107415,21407,0.9492188961670458,4424,0.9561166213824128,300,0.9561970942245769,216,0.9974384920779595,160,0.9730652894683463,2690,0.9723781848924513,216,0.9974384920779595
1,20,0.9473699736539615,12,0.9736863277099475,21407,0.9492188961670458,1665,0.8892066263938023,122,0.9577356000728701,175,0.9536275632952371,202,0.9736844302340513,892,0.9428171831592227,175,0.9536275632952371
1,3,0.9554691699706805,28,0.9847657686741801,21407,0.9492188961670458,2641,0.9545156918934812,211,0.9928556525322121,135,0.9891110290318542,10,0.9710549604809422,941,0.9657424807672123,135,0.9891110290318542
1,409,0.9890718358224793,10,0.7710549604809424,21407,0.9492188961670458,1796,0.9127470095291356,94,0.8982798000924889,52,0.8938886969293363,26,0.8728083113783013,128,0.8943557913740496,52,0.8938886969293363
1,236,0.9773215415025157,32,0.9385976002290202,21407,0.9492188961670458,1567,0.9501719081861882,40,0.9484219841923769,288,0.9812788564081169,205,0.9600981358586924,783,0.9702662032908183,288,0.9812788564081169
0,6,0.6513187006011779,20,0.9140366403206281,21407,0.9492188961670458,1665,0.8892066263938023,122,0.9577356000728701,4649,0.9204595619681517,6896,0.9334522298305269,10980,0.9423495085723039,4649,0.9204595619681517
1,135,0.9408351669628887,34,0.7368431638549737,21407,0.9492188961670458,1796,0.9127470095291356,50,0.7736849868269807,3583,0.9675538823294235,6896,0.9334522298305269,10980,0.9423495085723039,3583,0.9675538823294235
1,5,0.9614066139745898,27,0.9573270056653742,21407,0.9492188961670458,1665,0.8892066263938023,195,0.9044931668761895,1772,0.9295292363690342,39,0.9677775348901805,10980,0.9423495085723039,1772,0.9295292363690342
1,6,0.9638187006011779,15,0.9768439683847538,282,0.9226749972932152,209,0.9197310466192642,296,0.9588924810771857,238,0.9291173355226567,13,0.9748304004182107,689,0.9462390546632602,238,0.9291173355226567
1,20,0.9473699736539615,24,0.9829735061652601,721,0.9636403545959219,721,0.9636403545959219,296,0.9392846379399308,3583,0.9675538823294235,6896,0.9334522298305269,10980,0.9423495085723039,3583,0.9675538823294235
1,9,0.9695315373483603,46,0.9896624858860508,21407,0.9492188961670458,971,0.967809479316635,96,0.994538671788857,274,0.9592292225690804,199,0.982876072773296,10980,0.9423495085723039,274,0.9592292225690804
1,6,0.9638187006011779,22,0.9819093503005889,21407,0.9492188961670458,1796,0.9127470095291356,90,0.9742109920961884,4649,0.9204595619681517,6896,0.9334522298305269,10980,0.9423495085723039,4649,0.9204595619681517
1,15,0.9368439683847538,14,0.9758791337341185,190,0.9571054960480943,190,0.9571054960480943,91,0.9249613783130579,394,0.9144086614099476,25,0.9834599774176813,1318,0.8632689000072431,394,0.9144086614099476
1,19,0.9110723865385808,12,0.9736863277099475,21407,0.9492188961670458,1567,0.9501719081861882,173,0.9367273180853489,35,0.9426910935470855,30,0.9355274802404712,115,0.9713687936769507,35,0.9426910935470855
1,5,0.9614066139745898,10,0.9710549604809422,21407,0.9492188961670458,2547,0.9571455217871015,532,0.9786367144088909,774,0.9699248714408404,43,0.9324735699928084,2400,0.9590958917882235,774,0.9699248714408404
1,3,0.9554691699706805,17,0.9785592299858832,21407,0.9492188961670458,4424,0.9561166213824128,148,0.8887411342380941,342,0.8960826682091444,96,0.994538671788857,1294,0.9520100454061494,342,0.8960826682091444
0,50,0.907018320160314,15,0.6968439683847538,291,0.9017312266100294,291,0.9017312266100294,45,0.898565440174888,82,0.9067510783654222,17,0.793374044800698,107,0.9266760616206738,82,0.9067510783654222
1,3,0.9554691699706805,16,0.9777345849853402,21407,0.9492188961670458,1567,0.9501719081861882,160,0.9907123482918756,137,0.9824564572082916,32,0.9624071240385439,10980,0.9423495085723039,137,0.9824564572082916
1,1,0.9473726554198951,16,0.9777345849853402,21407,0.9492188961670458,1295,0.9643073557161831,278,0.9632677055889542,4649,0.9204595619681517,6896,0.9334522298305269,10980,0.9423495085723039,4649,0.9204595619681517
1,4,0.8872213721156319,23,0.9824575518066316,21407,0.9492188961670458,4424,0.9561166213824128,162,0.9559366233117376,4649,0.9204595619681517,6896,0.9334522298305269,10980,0.9423495085723039,4649,0.9204595619681517
1,4,0.9586499435442033,20,0.9807033069872948,21407,0.9492188961670458,2641,0.9545156918934812,41,0.9690411609729185,288,0.9812788564081169,205,0.9600981358586924,783,0.9702662032908183,288,0.9812788564081169
1,16,0.9008115080622633,8,0.9678388449788247,21407,0.9492188961670458,1796,0.9127470095291356,73,0.9448325205978174,566,0.915661630572255,665,0.9250682951253613,1287,0.9478959901384879,566,0.915661630572255
1,839,0.9957845691514946,10,0.9710549604809422,112,0.8723040918821217,185,0.899595380562148,435,0.9807215712575704,4649,0.9204595619681517,6896,0.9334522298305269,10980,0.9423495085723039,4649,0.9204595619681517
1,1,0.9473726554198951,8,0.9678388449788247,742,0.9619961425659825,489,0.972787773967172,525,0.963403923756297,135,0.9891110290318542,419,0.9660165482741697,941,0.9657424807672123,135,0.9891110290318542
1,87,0.9837226722641118,5,0.9614066139745898,742,0.9619961425659825,253,0.9407646357780185,296,0.9588924810771857,238,0.9291173355226567,36,0.8135021567308445,689,0.9462390546632602,238,0.9291173355226567
1,1,0.9473726554198951,16,0.9777345849853402,21407,0.9492188961670458,1567,0.9501719081861882,305,0.9156225371733931,3583,0.9675538823294235,6896,0.9334522298305269,10980,0.9423495085723039,3583,0.9675538823294235
0,11,0.8295761528389927,22,0.6694093503005889,21407,0.9492188961670458,1567,0.9501719081861882,305,0.9156225371733931,4649,0.9204595619681517,6896,0.9334522298305269,10980,0.9423495085723039,4649,0.9204595619681517
1,1,0.9473726554198951,10,0.9710549604809422,149,0.9460446491170997,123,0.95053458052345,546,0.9234192431827678,1256,0.8897481036410891,530,0.9026316652029979,2636,0.9079444819386314,1256,0.8897481036410891
1,12,0.928231782255402,152,0.9655623408001164,21407,0.9492188961670458,4424,0.9561166213824128,525,0.963403923756297,521,0.9668947254418435,419,0.9660165482741697,941,0.9657424807672123,521,0.9668947254418435
1,21,0.9813257809554466,12,0.9736863277099475,57,0.9913596896958037,57,0.9913596896958037,140,0.9361406613974591,45,0.9349290765385244,133,0.9819657287385934,689,0.9462390546632602,45,0.9349290765385244
1,99,0.8937715523818243,4,0.9586499435442033,118,0.9251648375751472,50,0.9570183201603141,763,0.917750451758886,1043,0.9253761625922307,161,0.8796555509334436,2636,0.9079444819386314,1043,0.9253761625922307
1,2,0.9517582674682372,5,0.9614066139745898,21407,0.9492188961670458,6,0.9638187006011779,25,0.9548885488462527,384,0.9528454294660377,18,0.9793249717721016,2400,0.9590958917882235,384,0.9528454294660377
1,247,0.9588369619051318,1,0.9473726554198951,721,0.9636403545959219,721,0.9636403545959219,46,0.9896624858860508,19,0.9800379037799601,12,0.9736863277099475,111,0.9538933818976764,19,0.9800379037799601
1,5,0.9614066139745898,13,0.627004313461689,742,0.9619961425659825,253,0.9407646357780185,296,0.9588924810771857,238,0.9291173355226567,36,0.8135021567308445,689,0.9462390546632602,238,0.9291173355226567
1,3,0.9554691699706805,12,0.9736863277099475,39,0.9881856981554866,39,0.9881856981554866,1135,0.937485676165606,1256,0.8897481036410891,333,0.9545804641679849,2636,0.9079444819386314,1256,0.8897481036410891
1,7,0.9071234829187557,18,0.9793249717721016,21407,0.9492188961670458,3945,0.9690065990416229,601,0.9794126009977396,3583,0.9675538823294235,1244,0.9556787075036833,10980,0.9423495085723039,3583,0.9675538823294235
0,126,0.944272788306021,8,0.9122832894232692,21407,0.9492188961670458,1665,0.8892066263938023,85,0.8675905179959879,103,0.9240805239789278,2,0.8684249341349038,2690,0.9723781848924513,103,0.9240805239789278
1,14,0.8925458004007852,28,0.9847657686741801,21407,0.9492188961670458,1295,0.9643073557161831,125,0.9734896237749545,3583,0.9675538823294235,6896,0.9334522298305269,10980,0.9423495085723039,3583,0.9675538823294235
1,2,0.9517582674682372,45,0.989474531083979,21407,0.9492188961670458,3945,0.9690065990416229,525,0.963403923756297,4649,0.9204595619681517,6896,0.9334522298305269,10980,0.9423495085723039,4649,0.9204595619681517
1,157,0.9845574802971189,6,0.9638187006011779,94,0.994433646246335,94,0.994433646246335,102,0.9948312429430254,376,0.9907282362943493,39,0.9677775348901805,2690,0.9723781848924513,376,0.9907282362943493
1,9,0.9168999584009918,1,0.9473726554198951,742,0.9619961425659825,489,0.972787773967172,10,0.9710549604809422,3583,0.9675538823294235,6896,0.9334522298305269,10980,0.9423495085723039,3583,0.9675538823294235
1,3,0.9554691699706805,19,0.9800379037799601,21407,0.9492188961670458,4424,0.9561166213824128,601,0.9794126009977396,4649,0.9204595619681517,1244,0.9556787075036833,10980,0.9423495085723039,4649,0.9204595619681517
1,2,0.9517582674682372,14,0.8508791337341185,375,0.8686262317132957,321,0.8955320217813257,601,0.9794126009977396,566,0.915661630572255,665,0.9250682951253613,1287,0.9478959901384879,566,0.915661630572255
1,1,0.9473726554198951,7,0.9659470123305203,21407,0.9492188961670458,3945,0.9690065990416229,28,0.9584499792004959,4,0.9586499435442033,3,0.9554691699706805,9,0.9695315373483603,4,0.9586499435442033
